Data_as_of,Start_week,End_Week,State,Sex,Age_group,COVID-19_Deaths,Total_Deaths,Pneumonia_Deaths,Pneumonia_and_COVID-19_Deaths,Influenza_Deaths,"Pneumonia,_Influenza,_or_COVID-19_Deaths",Footnote
09/09/2020,02/01/2020,09/05/2020,Indiana,Unknown,50-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Indiana,Unknown,55-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Indiana,Unknown,65-74_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Indiana,Unknown,75-84_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Indiana,Unknown,85_years_and_over,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Indiana,Unknown,All_Ages,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Indiana,All_Sexes,All_Ages,3248,42763,3930,1344,133,5963,
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,Under_1_year,0,41,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,0-17_years,0,96,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,1-4_years,0,12,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,5-14_years,0,19,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,15-24_years,0,116,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,18-29_years,,181,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,25-34_years,,198,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,30-49_years,21,569,20,,0,33,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,35-44_years,11,256,,,0,16,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,45-54_years,29,529,32,15,,47,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,50-64_years,111,1669,120,45,,190,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,55-64_years,89,1344,96,33,,155,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,65-74_years,137,2081,161,42,,265,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,75-84_years,149,2364,190,41,,307,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,85_years_and_over,173,2621,200,41,,340,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Male,All_Ages,593,9581,696,177,33,1145,
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,Under_1_year,,39,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,0-17_years,,57,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,1-4_years,,,0,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,5-14_years,0,,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,15-24_years,,34,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,18-29_years,,56,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,25-34_years,,78,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,30-49_years,10,288,11,,,18,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,35-44_years,,135,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,45-54_years,11,290,18,,,23,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,50-64_years,64,1035,74,27,,116,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,55-64_years,56,849,60,22,,98,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,65-74_years,91,1503,107,29,12,181,
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,75-84_years,129,2182,169,41,12,269,
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,85_years_and_over,227,4191,258,47,21,459,
09/09/2020,02/01/2020,09/05/2020,Iowa,Female,All_Ages,526,9312,625,150,51,1052,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,Under_1_year,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,0-17_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,1-4_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,5-14_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,15-24_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,18-29_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,25-34_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,30-49_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,35-44_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,45-54_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,50-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,55-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,65-74_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,75-84_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,85_years_and_over,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Iowa,Unknown,All_Ages,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Iowa,All_Sexes,All_Ages,1119,18894,1321,327,84,2197,
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,Under_1_year,0,65,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,0-17_years,0,107,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,1-4_years,0,,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,5-14_years,0,14,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,15-24_years,,155,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,18-29_years,,249,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,25-34_years,,245,,,,10,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,30-49_years,20,628,25,,,41,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,35-44_years,,290,11,,,16,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,45-54_years,21,521,20,,,36,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,50-64_years,63,1566,87,28,,131,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,55-64_years,53,1255,76,25,,113,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,65-74_years,72,1842,146,34,,193,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,75-84_years,85,2023,145,36,13,207,
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,85_years_and_over,68,2119,176,32,,219,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Male,All_Ages,311,8534,586,138,42,801,
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,Under_1_year,0,44,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,0-17_years,0,68,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,1-4_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,5-14_years,0,10,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,15-24_years,,47,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,18-29_years,,67,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,25-34_years,,84,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,30-49_years,,348,11,,,22,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,35-44_years,,168,,,0,10,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,45-54_years,,319,14,,,22,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,50-64_years,28,1016,65,12,,87,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,55-64_years,25,822,54,11,,74,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,65-74_years,39,1344,90,15,,123,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,75-84_years,51,1810,114,27,15,153,
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,85_years_and_over,104,3211,206,37,13,286,
09/09/2020,02/01/2020,09/05/2020,Kansas,Female,All_Ages,231,7864,488,92,47,674,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,Under_1_year,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,0-17_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,1-4_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,5-14_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,15-24_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,18-29_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,25-34_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,30-49_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,35-44_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,45-54_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,50-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,55-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,65-74_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,75-84_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,85_years_and_over,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kansas,Unknown,All_Ages,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kansas,All_Sexes,All_Ages,542,16399,1074,230,89,1475,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,Under_1_year,0,67,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,0-17_years,0,163,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,1-4_years,0,18,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,5-14_years,0,28,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,15-24_years,0,249,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,18-29_years,0,402,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,25-34_years,,482,11,,,13,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,30-49_years,25,1528,72,12,,89,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,35-44_years,15,778,36,,,43,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,45-54_years,23,1170,72,10,,90,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,50-64_years,75,3399,258,38,11,306,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,55-64_years,60,2700,214,30,,252,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,65-74_years,142,3527,365,74,12,445,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,75-84_years,111,3467,398,59,11,461,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,85_years_and_over,94,2551,277,46,11,336,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Male,All_Ages,447,15037,1377,229,49,1644,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,Under_1_year,0,63,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,0-17_years,0,104,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,1-4_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,5-14_years,0,22,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,15-24_years,0,87,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,18-29_years,0,168,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,25-34_years,,210,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,30-49_years,,801,47,,,57,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,35-44_years,,358,23,,,25,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,45-54_years,15,796,56,,,69,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,50-64_years,60,2256,184,34,14,223,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,55-64_years,50,1784,148,29,13,181,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,65-74_years,87,2690,261,41,12,319,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,75-84_years,137,3522,355,72,,425,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,85_years_and_over,235,4343,381,84,12,544,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Female,All_Ages,527,13884,1231,235,50,1572,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Unknown,Under_1_year,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Unknown,0-17_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Kentucky,Unknown,1-4_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Unknown,5-14_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Unknown,15-24_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Unknown,18-29_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Unknown,25-34_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Unknown,30-49_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Kentucky,Unknown,35-44_years,0,0,0,0,0,0,
